latitude,longitude,street_num,street_name,city,province,postal_code
45.3100341,-75.8944478,42,Byrd Crescent,Ottawa,Ontario,K2L 1Y9
43.1359125,-79.2415997,11,Byrne Boulevard,St. Catharines,Ontario,L2T 3J7
53.423522,-113.5043816,377,Byrne Court SW,Edmonton,Alberta,T6W 2P6
53.4213471,-113.5059532,546,Byrne Crescent SW,Edmonton,Alberta,T6W 1S4
53.4232353,-113.5056753,203,Byrne Place SW,Edmonton,Alberta,T6W 1S4
43.3529711,-80.3324096,12,Byron Avenue,Cambridge,Ontario,N1S 1V6
43.1819619,-79.7812163,101,Byron Avenue,Hamilton,Ontario,L8J 2V8
42.9739258,-81.2631594,11,Byron Avenue,London,Ontario,N6C 3P2
42.9744199,-81.2575285,76,Byron Avenue,London,Ontario,N6C 3P2
43.8906279,-78.8324531,488,Byron Court,Oshawa,Ontario,L1H 6C9
44.3631041,-79.6818856,12,Byron Crescent,Barrie,Ontario,L4N 2Z4
45.3909594,-75.752397,474,Byron Place,Ottawa,Ontario,K1Z 5C9
44.1824535,-77.3750553,61,Byron Street,Belleville,Ontario,K8N 4V8
43.140682,-80.7211959,186,Bysham Park Drive,Woodstock,Ontario,N4S 1H3
43.3422561,-80.3341431,69,Byton Lane,Cambridge,Ontario,N1S 1P3
43.6635315,-79.783393,10,Byville Court,Brampton,Ontario,L6Y 0Y3
43.7853423,-79.6164125,17,Cabaletta Crescent,Vaughan,Ontario,L4L 6H3
43.7858573,-79.6164334,45,Cabaletta Crescent,Vaughan,Ontario,L4L 6H3
43.7874278,-79.6164979,133,Cabaletta Crescent,Vaughan,Ontario,L4L 6H3
43.7547914,-79.6061183,75,Cabernet Circle,Toronto,Ontario,M9V 4B5
43.8355461,-79.4593564,72,Cabernet Road,Vaughan,Ontario,L4J 8Y5
43.8349297,-79.4564614,190,Cabernet Road,Vaughan,Ontario,L4J 8Y5
43.7889008,-79.623654,13,Cabinet Crescent,Vaughan,Ontario,L4L 6H3
43.7902144,-79.6253056,81,Cabinet Crescent,Vaughan,Ontario,L4L 6H3
43.791295,-79.6236019,150,Cabinet Crescent,Vaughan,Ontario,L4L 6H3
43.6470843,-79.5315449,20,Cabot Court,Toronto,Ontario,M9A 1B6
46.5464135,-84.3355523,79,Cabot Crescent,Sault Ste. Marie,Ontario,P6B 2C4
43.2098307,-79.2226659,1,Cabot Drive,St. Catharines,Ontario,L2M 7C4
43.0118231,-79.2592613,12,Cabot Street,Welland,Ontario,L3C 7L7
43.8560948,-79.2866074,677,Caboto Trail,Markham,Ontario,L3R 2B3
45.2140643,-75.7083842,204,Cabrelle Place,Ottawa,Ontario,K4M 1A7
43.2201826,-79.9592914,39,Cabriolet Crescent,Hamilton,Ontario,L9K 1L6
45.4486646,-75.4895509,726,Cabris Crescent,Ottawa,Ontario,K4A 0Z3
45.3224492,-75.5961113,407,Cache Bay Crescent,Ottawa,Ontario,K1T 3W7
43.656802,-79.8046938,42,Cachet Court,Brampton,Ontario,L6S 0X5
44.8777965,-76.0616588,12,Cachet Drive,Rideau Lakes,Ontario,K7A 5B8
43.8152799,-79.6101212,47,Cachet Hill Crescent,Vaughan,Ontario,L4H 2J2
43.8154779,-79.6091837,89,Cachet Hill Crescent,Vaughan,Ontario,L4H 2J2
43.884194,-79.3503318,49,Cachet Parkway,Markham,Ontario,L6C 2T2
43.8848841,-79.354428,60,Cachet Parkway,Markham,Ontario,L6C 2T2
43.8670778,-79.3718546,12,Cachet Woods Court,Markham,Ontario,L3R 9S9
43.8667047,-79.3709416,12,Cachet Woods Court,Markham,Ontario,L3R 9S9
43.7924982,-79.4339651,123,Cactus Avenue,Toronto,Ontario,M2R 2R1
50.7770807,-120.330806,654,Cactus Court,Kamloops,British Columbia,V2B 8L7
43.7485157,-79.198164,20,Cadbury Court,Toronto,Ontario,M1E 1P5
43.4916678,-80.5087261,413,Cadbury Court,Waterloo,Ontario,N2K 2E1
43.4920172,-80.5083555,414,Cadbury Court,Waterloo,Ontario,N2K 2E1
43.4918615,-80.5092319,415,Cadbury Court,Waterloo,Ontario,N2K 2E1
43.4917477,-80.5089348,415,Cadbury Court,Waterloo,Ontario,N2K 2E1
43.4918112,-80.5091006,415,Cadbury Court,Waterloo,Ontario,N2K 2E1
43.4922144,-80.5088168,416,Cadbury Court,Waterloo,Ontario,N2K 2E1
43.4919797,-80.5095408,417,Cadbury Court,Waterloo,Ontario,N2K 2E1
43.4918911,-80.5093092,417,Cadbury Court,Waterloo,Ontario,N2K 2E1
43.491925,-80.5093979,417,Cadbury Court,Waterloo,Ontario,N2K 2E1
43.4924563,-80.5093855,420,Cadbury Court,Waterloo,Ontario,N2K 2E1
43.4923945,-80.5092479,420,Cadbury Court,Waterloo,Ontario,N2K 2E1
43.4921482,-80.509981,421,Cadbury Court,Waterloo,Ontario,N2K 2E1
43.4922022,-80.5101243,421,Cadbury Court,Waterloo,Ontario,N2K 2E1
43.9307381,-79.5137755,33,Cadden Court,King,Ontario,L7B 0N1
49.8766288,-119.4925425,450,Cadder Avenue,Kelowna,British Columbia,V1Y 1T5
45.1665155,-75.9376774,12,Caddy Court,Ottawa,Ontario,K0A 3P0
44.3149531,-78.3074572,236,Caddy Street,Peterborough,Ontario,K9H 3T2
46.4979069,-80.9948842,1,Cadieux Lane,Sudbury,Ontario,P3C 2G8
45.5989165,-74.5683427,84,Cadieux Street,Champlain,Ontario,K6A 3T6
45.2453934,-75.5766307,128,Cadieux Way,Ottawa,Ontario,K4P 1A1
43.8952563,-78.8435524,242,Cadillac Avenue South,Oshawa,Ontario,L1H 2C6
43.6928575,-79.8373746,44,Cadillac Crescent,Brampton,Ontario,L6P 1A1
43.5567347,-80.247339,11,Cadillac Drive,Guelph,Ontario,N1H 3V3
43.7855009,-79.6135208,15,Cadmus Court,Vaughan,Ontario,L4L 6H3
43.7857425,-79.6136857,17,Cadmus Court,Vaughan,Ontario,L4L 6H3
42.9912205,-79.2375562,40,Cady Street,Welland,Ontario,L3B 2E2
46.5124073,-84.2931301,36,Caesar Road,Sault Ste. Marie,Ontario,P6A 3S5
44.6628068,-79.5660102,73,Cahiague Road,Oro-Medonte,Ontario,L0K 2G0
50.7996133,-120.3226798,169,Cahilty Crescent,Kamloops,British Columbia,V2H 1M7
43.9047652,-79.6579321,16,Cain Court,King,Ontario,L0N 1N0
43.7845928,-79.4354724,88,Caines Avenue,Toronto,Ontario,M2R 2N1
42.9641906,-81.2042276,255,Cairn Place,London,Ontario,N5Z 3J1
42.9672009,-81.2063723,204,Cairn Street,London,Ontario,N5Z 3J1
43.7851021,-79.7339752,12,Cairnburg Drive,Brampton,Ontario,L6P 1E7
43.8059596,-79.5971033,93,Cairnburg Place,Vaughan,Ontario,L4L 3L4
43.8064078,-79.5951899,144,Cairnburg Place,Vaughan,Ontario,L4L 3L4
43.8350059,-79.279658,83,Cairncross Crescent,Markham,Ontario,L3S 1E9
43.8357796,-79.27988,114,Cairncross Crescent,Markham,Ontario,L3S 1E9
43.6709485,-79.3169119,51,Cairns Avenue,Toronto,Ontario,M4L 3B3
43.8843996,-79.2794976,80,Cairns Drive,Markham,Ontario,L3P 7N1
43.8850199,-79.279565,90,Cairns Drive,Markham,Ontario,L3P 7N1
53.6156538,-113.553784,237,Cairns Place NW,Edmonton,Alberta,T6V 0C9
43.7808154,-79.3304248,57,Cairnside Crescent,Toronto,Ontario,M2J 3Y6
45.2493363,-75.7284842,259,Cairnsmore Circle,Ottawa,Ontario,K2J 5W9
44.6198156,-63.6119291,15,Cairnwell Close,Halifax,Nova Scotia,B3P 1M2
43.4260839,-80.4492876,34,Cait Avenue,Kitchener,Ontario,N2C 1P7
43.2223356,-79.9831635,57,Cait Court,Hamilton,Ontario,L9G 1N2
43.6836909,-79.3362411,92,Caithness Avenue,Toronto,Ontario,M4J 4B7
43.0226352,-81.2659101,23,Caithness Court,London,Ontario,N6G 3Y9
42.9920181,-79.2695958,38,Caithness Drive,Welland,Ontario,L3C 5G5
45.4307196,-75.5079936,122,Caithness Private,Ottawa,Ontario,K1W 0H8
43.799136,-79.6178888,19,Calabria Court,Vaughan,Ontario,L4L 6H3
43.7997565,-79.6183373,30,Calabria Court,Vaughan,Ontario,L4L 6H3
43.897411,-79.2363381,13,Calafia Street,Markham,Ontario,L6B 1E8
43.8974466,-79.2368117,20,Calafia Street,Markham,Ontario,L6B 1E8
43.434678,-80.5267373,26,Calais Place,Kitchener,Ontario,N2M 5M2
42.9809619,-79.2375569,377,Calais Street,Welland,Ontario,L3B 5E4
43.8176604,-79.5285948,10,Caldari Road,Vaughan,Ontario,L4K 4J7
43.8452566,-79.2893875,13,Caldbeck Avenue,Markham,Ontario,L3S 1Y4
43.8464179,-79.2898132,33,Caldbeck Avenue,Markham,Ontario,L3S 1Y4
50.011333,-110.6455256,8,Calder Bay Southeast,Medicine Hat,Alberta,T1B 2H2
50.4226669,-104.6103904,37,Calder Crescent,Regina,Saskatchewan,S4S 3R1
43.2169178,-79.9618253,525,Calder Street,Hamilton,Ontario,L9G 2C1
43.8647637,-79.3374554,20,Calderbridge Crescent,Markham,Ontario,L3R 7W3
43.8657105,-79.3377335,36,Calderbridge Crescent,Markham,Ontario,L3R 7W3
43.7785753,-79.4349193,24,Calderon Crescent,Toronto,Ontario,M2R 1K1
43.7766115,-79.6976581,79,Calderstone Road,Brampton,Ontario,L6P 2B1
49.7899611,-97.164586,49,Calderwood Bay,Winnipeg,Manitoba,R3T 6A5
53.4708718,-113.634566,318,Caldwell Close NW,Edmonton,Alberta,T6M 0J2
53.472044,-113.6358734,511,Caldwell Court NW,Edmonton,Alberta,T6M 0J2
43.6719883,-79.7275045,19,Caldwell Crescent,Brampton,Ontario,L6W 3R2
53.4698395,-113.6334582,115,Caldwell Way NW,Edmonton,Alberta,T6M 0J2
53.4704072,-113.6369226,196,Caldwell Way NW,Edmonton,Alberta,T6M 0J2
43.8933868,-78.7967944,62,Cale Avenue,Clarington,Ontario,L1E 0E2
44.1006729,-78.9487885,53,Caleb Street,Scugog,Ontario,L9L 1K2
43.9093229,-78.7832735,46,Caleche Avenue,Clarington,Ontario,L1E 2M8
43.7143825,-79.7119205,17,Caledon Court,Brampton,Ontario,L6T 1V9
43.9236953,-78.8725083,49,Caledon Court,Oshawa,Ontario,L1G 4W1
46.5264677,-84.3133694,135,Caledon Street,Sault Ste. Marie,Ontario,P6B 3N9
43.8761686,-79.3218848,16,Caledonia Court,Markham,Ontario,L3R 1Z9
43.6727094,-79.452668,52,Caledonia Park Road,Toronto,Ontario,M6N 1H7
43.5329503,-80.2411882,13,Caledonia Street,Guelph,Ontario,N1G 1X8
43.8276236,-79.6137969,29,Calera Crescent,Vaughan,Ontario,L4H 1R1
43.8285065,-79.6131039,63,Calera Crescent,Vaughan,Ontario,L4H 1R1
43.56153,-80.2427064,12,Calgary Avenue,Guelph,Ontario,N1E 5H5
43.8105283,-79.5919905,14,Calgary Gardens,Vaughan,Ontario,L4L 3L4
43.8095446,-79.5917423,54,Calgary Gardens,Vaughan,Ontario,L4L 3L4
43.0000567,-81.1838638,347,Calgary Street,London,Ontario,N5Y 5R6
43.7998858,-79.1454948,24,Calibre Court,Toronto,Ontario,M1B 4X3
49.9219982,-119.4742671,232,Caliburn Court,Kelowna,British Columbia,V1Y 8K9
43.8831331,-79.3705716,44,Calico Crescent,Markham,Ontario,L6C 0J4
43.8834383,-79.3717428,57,Calico Crescent,Markham,Ontario,L6C 0J4
43.3445485,-80.2749857,9,California Road,Cambridge,Ontario,N1P 1C7
43.7996319,-79.6762645,44,Caliper Road,Brampton,Ontario,L6P 3X3
43.8412102,-79.5631473,19,Calista Street,Vaughan,Ontario,L4H 3H5
45.4511544,-75.4590681,620,Calla Lily Terrace,Ottawa,Ontario,K4A 0V3
42.9910574,-79.2756672,118,Calla Terrace,Welland,Ontario,L3C 5E3
44.3906604,-79.7143764,11,Callaghan Drive,Barrie,Ontario,L4N 3Z1
45.4614809,-77.6879908,76,Callaghan Lane,Madawaska Valley,Ontario,K0J 1B0
45.3256305,-75.895004,61,Callaghan Private,Ottawa,Ontario,K2K 1Y4
43.8070474,-79.1120088,686,Callahan Street,Pickering,Ontario,L1W 2G9
43.8070474,-79.1120088,686,Callahan Street,Pickering,Ontario,L1W 2G9
43.7215638,-79.8293511,21,Callalily Road,Brampton,Ontario,L7A 0M8
44.4203104,-79.7077688,12,Callaway Court,Barrie,Ontario,L4M 4Z9
43.8268198,-79.4441794,120,Callaway Court,Vaughan,Ontario,L4J 8L7
43.4433595,-80.3073405,39,Callaway Drive,Cambridge,Ontario,N3C 1B7
43.7470463,-79.7771825,34,Calliandra Trail,Brampton,Ontario,L6R 2W5
43.2295566,-79.8645547,55,Callie Road,Hamilton,Ontario,L9A 3R1
45.2564351,-75.7347453,416,Callisto Way,Ottawa,Ontario,K2J 0V1
43.6793551,-79.562262,12,Callowhill Drive,Toronto,Ontario,M9R 1H4
43.7409096,-79.5380007,33,Calm Court,Toronto,Ontario,M9M 1S3
43.7167563,-79.756089,62,Calm Waters Crescent,Brampton,Ontario,L6V 4T3
43.4147976,-80.4901224,57,Calmcrest Drive,Kitchener,Ontario,N2E 0A5
43.6561085,-79.7611312,76,Calmist Crescent,Brampton,Ontario,L6Y 2X4
43.8033901,-79.3151973,26,Calora Court,Toronto,Ontario,M1W 2K1
45.4047066,-80.2267116,59,Calow Road,Carling,Ontario,P0G 1G0
45.4052973,-80.2292997,55,Calow Road West,Carling,Ontario,P0G 1G0
43.7348588,-79.5573908,53,Calstock Drive,Toronto,Ontario,M9V 1A3
43.7898097,-79.1809154,17,Calthorpe Avenue,Toronto,Ontario,M1C 3T7
43.7910291,-79.1802425,60,Calverley Trail,Toronto,Ontario,M1C 3T7
43.2220184,-79.7698444,17,Calvert Avenue,Hamilton,Ontario,L8G 5E5
43.396631,-80.4573001,32,Calvert Close,Kitchener,Ontario,N2R 1J6
43.8680422,-78.8533528,373,Calvert Court,Oshawa,Ontario,L1J 0A8
43.0802129,-81.3709104,69,Calvert Lane,Middlesex Centre,Ontario,N0M 2A0
43.8732492,-79.3540697,259,Calvert Road,Markham,Ontario,L6C 2T2
43.8135961,-79.4323318,84,Calvin Chambers Road,Vaughan,Ontario,L4J 1E9
43.8124509,-79.4347229,135,Calvin Chambers Road,Vaughan,Ontario,L4J 1E9
43.8127796,-79.4351947,139,Calvin Chambers Road,Vaughan,Ontario,L4J 1E9
43.4281449,-80.2890977,51,Calvin Court,Cambridge,Ontario,N1T 2K8
43.2079984,-79.9816788,54,Calvin Street,Hamilton,Ontario,L9G 2J9
45.3047539,-75.933972,196,Calvington Avenue,Ottawa,Ontario,K2T 0K5
43.4636916,-80.5661618,317,Calvington Place,Waterloo,Ontario,N2T 2Z4
44.0869218,-78.9420078,141,Calwell Drive,Scugog,Ontario,L9L 1H8
46.4921333,-80.9333659,73,Camanor Court,Sudbury,Ontario,P3B 1Y3
50.0136658,-110.6748059,19,Camas Court Southeast,Medicine Hat,Alberta,T1B 2A3
50.0139165,-110.675033,24,Camas Court Southeast,Medicine Hat,Alberta,T1B 2A3
49.1921796,-122.9277991,238,Camata Street,New Westminster,British Columbia,V3M 5B4
42.9595204,-81.3500588,36,Camberdale Place,London,Ontario,N6K 2K1
43.8384556,-79.2997062,12,Camberley Court,Markham,Ontario,L3R 5B5
43.7084717,-79.7698124,39,Camberley Crescent,Brampton,Ontario,L6V 3V9
45.2760765,-75.7086645,29,Camberley Street,Ottawa,Ontario,K2G 4P4
43.698573,-79.4295935,40,Camberwell Road,Toronto,Ontario,M6C 2C5
49.502437,-119.5822658,178,Cambie Place,Penticton,British Columbia,V2A 1H4
49.499533,-119.5840914,297,Cambie Street,Penticton,British Columbia,V2A 1H4
45.315542,-75.9280021,109,Cambior Crescent,Ottawa,Ontario,K2K 3K5
43.7328737,-79.4969171,99,Camborne Avenue,Toronto,Ontario,M3M 1S5
43.3466201,-79.7659447,268,Camborne Crescent,Burlington,Ontario,L7L 1T3
43.3466116,-79.7659412,268,Camborne Crescent,Burlington,Ontario,L7L 1T3
44.3218715,-80.6426756,64,Cambrai Road,Grey Highlands,Ontario,N0C 1H0
45.3182954,-75.8931176,9,Cambray Lane,Ottawa,Ontario,K2L 3A2
43.1956383,-79.2847959,26,Cambria Drive,St. Catharines,Ontario,L2N 7M4
43.9363809,-79.5332674,20,Cambria Place,King,Ontario,L7B 1J2
43.4525777,-80.5453247,352,Cambria Place,Waterloo,Ontario,N2L 2N6
48.3933438,-89.2955688,587,Cambrian Crescent,Thunder Bay,Ontario,P7E 5R6
46.5085345,-80.9896201,700C,Cambrian Heights Drive,Sudbury,Ontario,P3C 5S2
46.5095622,-80.9901523,720B,Cambrian Heights Drive,Sudbury,Ontario,P3C 5L8
43.2449281,-79.8100781,62,Cambridge Avenue,Hamilton,Ontario,L8H 1W2
44.1761609,-77.3443601,18,Cambridge Court,Belleville,Ontario,K8N 4Z4
44.613431,-75.7191027,6,Cambridge Crescent,Brockville,Ontario,K6V 6H9
44.2190469,-76.6496023,39,Cambridge Crescent,Loyalist,Ontario,K7N 1A5
46.5166168,-84.2725514,14,Cambridge Place,Sault Ste. Marie,Ontario,P6A 4L9
46.5159528,-84.2749844,47,Cambridge Place,Sault Ste. Marie,Ontario,P6A 4L9
43.0116118,-79.2275733,3,Cambridge Road,Welland,Ontario,L3B 5N9
45.4069905,-75.7042173,307,Cambridge Street North,Ottawa,Ontario,K1R 6Z5
43.0245752,-81.2676052,173,Camden Crescent,London,Ontario,N6G 3Y9
43.4594841,-80.4601297,34,Camden Place,Kitchener,Ontario,N2B 1J6
43.0287169,-81.2679325,79,Camden Road,London,Ontario,N6G 3Y9
44.4637379,-76.976695,81,Camden-Sheffield Boundary Road,Stone Mills,Ontario,K0K 3G0
43.3535249,-79.7620521,331,Camelot Court,Burlington,Ontario,L7L 1T3
49.9213027,-119.4746952,240,Camelot Court,Kelowna,British Columbia,V1Y 8K9
43.4911939,-80.508366,245,Camelot Court,Waterloo,Ontario,N2K 2C1
43.4913477,-80.5082568,247,Camelot Court,Waterloo,Ontario,N2K 2C1
43.4912904,-80.5082955,247,Camelot Court,Waterloo,Ontario,N2K 2C1
43.4914134,-80.5082119,247,Camelot Court,Waterloo,Ontario,N2K 2C1
43.4914707,-80.5081729,249,Camelot Court,Waterloo,Ontario,N2K 2C1
43.4915682,-80.5081065,249,Camelot Court,Waterloo,Ontario,N2K 2C1
43.4917487,-80.5079838,251,Camelot Court,Waterloo,Ontario,N2K 2C1
43.4916914,-80.5080228,251,Camelot Court,Waterloo,Ontario,N2K 2C1
43.4921251,-80.5077277,255,Camelot Court,Waterloo,Ontario,N2K 2C1
43.4920767,-80.5077607,255,Camelot Court,Waterloo,Ontario,N2K 2C1
43.4919725,-80.5078403,255,Camelot Court,Waterloo,Ontario,N2K 2C1
43.492226,-80.5076467,257,Camelot Court,Waterloo,Ontario,N2K 2C1
43.4926974,-80.5078305,263,Camelot Court,Waterloo,Ontario,N2K 2C1
43.4927618,-80.5080069,265,Camelot Court,Waterloo,Ontario,N2K 2C1
43.3513289,-79.7588307,237,Camelot Drive,Burlington,Ontario,L7L 1T3
43.2192932,-79.8490627,31,Camelot Drive,Hamilton,Ontario,L8V 4L7
44.3665572,-79.631937,58,Camelot Square,Barrie,Ontario,L4N 6A3
48.4361706,-89.216958,185,Camelot Street,Thunder Bay,Ontario,P7A 4K9
43.8794397,-79.2411581,48,Camelot Way,Markham,Ontario,L3P 2Y2
43.2219217,-79.8494465,39,Cameo Avenue,Hamilton,Ontario,L8V 4L7
43.221278,-79.8491324,46,Cameo Avenue,Hamilton,Ontario,L8V 4L7
43.2698546,-79.944806,24,Cameron Avenue,Hamilton,Ontario,L9H 4H4
43.2417118,-79.8066081,49,Cameron Avenue North,Hamilton,Ontario,L8H 1W2
43.2361255,-79.8083864,65,Cameron Avenue South,Hamilton,Ontario,L8K 1V8
45.9544542,-66.6791427,76,Cameron Court,Fredericton,New Brunswick,E3B 9R6
52.2732807,-113.7771747,42,Cameron Crescent,Red Deer,Alberta,T4R 1X9
52.2731405,-113.7772835,44,Cameron Crescent,Red Deer,Alberta,T4R 1X9
52.273685,-113.7762877,45,Cameron Crescent,Red Deer,Alberta,T4R 1X9
52.2736203,-113.776288,45,Cameron Crescent,Red Deer,Alberta,T4R 1X9
52.2736851,-113.7763714,47,Cameron Crescent,Red Deer,Alberta,T4R 1X9
52.2736204,-113.7763655,47,Cameron Crescent,Red Deer,Alberta,T4R 1X9
52.2732975,-113.7786361,116,Cameron Crescent,Red Deer,Alberta,T4R 1X9
43.7096777,-79.372348,77,Cameron Crescent,Toronto,Ontario,M4G 3N8
43.2195437,-79.982143,30,Cameron Drive,Hamilton,Ontario,L9G 1N2
43.8976015,-78.7906965,21,Cameron Ferguson Street,Clarington,Ontario,L1E 3C8
45.3917895,-75.9343534,295,Cameron Harvey Drive,Ottawa,Ontario,K2K 1X7
43.1605941,-79.2154393,13,Cameron Road,St. Catharines,Ontario,L2P 3G8
44.171508,-77.3859904,9,Cameron Street,Belleville,Ontario,K8P 3B7
44.354014,-79.0225652,362,Cameron Street East,Kawartha Lakes,Ontario,L0E 1E0
43.4465266,-80.4806971,10,Cameron Street North,Kitchener,Ontario,N2G 3N1
44.3485883,-79.0449476,148,Cameron Street West,Brock,Ontario,L0E 1E0
45.4403957,-75.6453292,10,Camil Street,Ottawa,Ontario,K1K 0T9
44.6972676,-63.5394244,14,Camilla Court,Dartmouth,Nova Scotia,B2X 3K3
44.2756336,-79.7198072,201,Camilla Crescent,Essa,Ontario,L0L 2N0
43.2191255,-79.8222337,17,Camille Court,Hamilton,Ontario,L8T 4Y4
43.8325116,-79.539099,80,Camino Drive,Vaughan,Ontario,L4K 5R3
43.7656369,-79.2521056,18,Camlac Place,Toronto,Ontario,M1P 3Z1
43.8383596,-79.617625,110,Camlaren Crescent,Vaughan,Ontario,L4H 1R1
43.8386544,-79.6164156,143,Camlaren Crescent,Vaughan,Ontario,L4H 1R1
43.8389135,-79.6176282,170,Camlaren Crescent,Vaughan,Ontario,L4H 1R1
48.4649657,-123.5055779,112,Camli Place,Langford,British Columbia,V9B 6C6
43.5118838,-80.1889472,60,Camm Crescent,Guelph,Ontario,N1L 1G9
43.2760231,-79.9354491,24,Cammay Avenue,Hamilton,Ontario,L9H 5M4
43.7842201,-79.6206059,13,Camomile Street,Vaughan,Ontario,L4H 0R9
43.7834869,-79.6195187,49,Camomile Street,Vaughan,Ontario,L4H 0R9
43.7880483,-79.1714137,18,Camor Court,Toronto,Ontario,M1C 1B6
43.2162897,-79.9434962,45,Camp Drive,Hamilton,Ontario,L9K 1L6
43.7983464,-79.6158832,22,Campania Court,Vaughan,Ontario,L4L 9E7
43.7983413,-79.615883,22,Campania Court,Vaughan,Ontario,L4L 9E7
43.8149872,-79.2860747,32,Campania Crescent,Toronto,Ontario,M1V 2T4
43.8639394,-79.2890812,12,Campbell Court,Markham,Ontario,L3R 2B3
44.2331093,-76.5316708,151,Campbell Crescent,Kingston,Ontario,K7M 2Y3
43.6787083,-79.7800568,40,Campbell Drive,Brampton,Ontario,L6X 5M8
45.3734155,-75.9566399,10,Campbell Reid Court,Ottawa,Ontario,K2K 1X7
44.164931,-77.3835161,25,Campbell Street,Belleville,Ontario,K8N 2Y8
43.9630173,-81.5194764,725,Campbell Street,Huron-Kinloss,Ontario,N0G 2H0
43.7346005,-80.9471367,272,Campbell Street East,North Perth,Ontario,N4W 1L1
43.7367022,-80.9519498,263,Campbell Street West,North Perth,Ontario,N4W 1L1
43.8891896,-79.295555,23,Campden Place,Markham,Ontario,L6C 2Z8
45.3219278,-75.706945,10,Campfield Court,Ottawa,Ontario,K2E 7J8
43.8325724,-79.5739033,40,Campi Road,Vaughan,Ontario,L4H 0W9
43.5463215,-80.2655756,17,Campion Avenue,Guelph,Ontario,N1H 5H7
49.9160485,-119.4015541,249,Campion Street,Kelowna,British Columbia,V1X 5E2
43.6688341,-79.7423879,12,Campkin Street,Brampton,Ontario,L6Y 1N7
45.2405291,-75.9113641,781,Campolina Way,Ottawa,Ontario,K2S 0Y4
43.8993078,-79.3690866,14,Campus Close,Markham,Ontario,L6C 3H6
43.2224897,-79.6513326,17,Campview Road,Hamilton,Ontario,L8E 5C5
43.7996133,-79.6790695,74,Campwood Crescent,Brampton,Ontario,L6P 3X3
42.9861648,-79.2308311,164,Camrose Avenue,Welland,Ontario,L3B 3Z1
45.323859,-75.7851194,11,Camwood Crescent,Ottawa,Ontario,K2H 8X4
43.7390219,-79.7654035,138,Canada Goose Boulevard,Brampton,Ontario,L6R 2Z4
45.9653636,-66.6003529,46,Canada Street,Fredericton,New Brunswick,E3A 4A1
43.2566938,-79.880684,20,Canada Street,Hamilton,Ontario,L8P 3M7
43.8074109,-79.3847593,19,Canadiana Drive,Markham,Ontario,M2M 2Y1
43.8079025,-79.3855687,20,Canadiana Drive,Markham,Ontario,M2M 2Y1
42.8983427,-79.250011,33,Canal Bank Road,Port Colborne,Ontario,L3K 4J2
43.2014157,-79.2675366,28,Canal Street,St. Catharines,Ontario,L2N 4J5
43.7000674,-79.7942913,154,Canam Crescent,Brampton,Ontario,L7A 2X6
43.7769933,-79.4839878,523,Canarctic Drive,Toronto,Ontario,M3J 2N7
43.7536113,-79.7711141,8,Canard Way,Brampton,Ontario,L6R 0J9
43.6457339,-79.7454678,36,Canarvan Court,Brampton,Ontario,L6Y 4G1
43.6640094,-79.8150381,118,Canary Chase,Brampton,Ontario,L6X 0B3
44.3334942,-79.7223648,61,Canary Reed Court,Barrie,Ontario,L4N 9K9
44.3335331,-79.7227381,63,Canary Reed Court,Barrie,Ontario,L4N 9K9
45.4205085,-75.4478784,790,Canary Street,Ottawa,Ontario,K4B 1N6
45.3373955,-75.7440095,36,Canbury Crescent,Ottawa,Ontario,K2G 1W2
44.9319845,-78.7195107,12,Candace Street,Minden Hills,Ontario,K0M 2K0
43.40792,-80.4045598,70,Candle Crescent,Kitchener,Ontario,N2P 2E8
44.1160422,-78.9506018,29,Candlelight Court,Scugog,Ontario,L9L 1N5
43.9036717,-78.6996424,16,Candler Court,Clarington,Ontario,L1C 0A1
43.1761572,-79.7785927,55,Candlewood Court,Hamilton,Ontario,L8J 2V8
43.7545482,-79.5022464,23,Candlewood Crescent,Toronto,Ontario,M3J 1G6
43.5275637,-80.277646,40,Candlewood Drive,Guelph,Ontario,N1H 7P7
43.1763034,-79.7844275,216,Candlewood Drive,Hamilton,Ontario,L8J 2V8
43.2211387,-79.7071981,11,Candor Crescent,Hamilton,Ontario,L8E 5M8
43.7846422,-79.4452014,21,Candy Courtway,Toronto,Ontario,M2R 2N1
44.1906852,-77.5948085,7,Cane Street,Quinte West,Ontario,K0K 2C0
43.8321006,-79.4660012,16,Canelli Heights Court,Vaughan,Ontario,L4J 8Y5
43.8323214,-79.4652037,42,Canelli Heights Court,Vaughan,Ontario,L4J 8Y5
43.6468224,-79.5830886,35,Canerouth Drive,Toronto,Ontario,M9C 1Y9
43.4861488,-80.5571193,596,Canewood Crescent,Waterloo,Ontario,N2L 5P6
43.4842229,-80.5555064,327,Canewood Place,Waterloo,Ontario,N2L 5P6
44.7310684,-63.6447723,32,Canfield Court,Bedford,Nova Scotia,B4A 2T3
43.1985197,-79.795275,16,Canfield Court,Hamilton,Ontario,L8J 3Z6
43.8535382,-79.2643383,10,Canfield Drive,Markham,Ontario,L3S 3K5
43.7929908,-79.275823,20,Canham Crescent,Toronto,Ontario,M1S 2J3
43.6587529,-79.8089034,10,Canis Street,Brampton,Ontario,L6S 0X5
43.7497342,-79.2824439,20,Canlish Road,Toronto,Ontario,M1P 1V6
43.7932472,-79.1806686,49,Canmore Boulevard,Toronto,Ontario,M1C 3T7
